OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2251 DEB,1993-036TV,2021-10-01T19:20:33.525312,13.64653911,.0361893,74.0142,100.4194,287.0392,69.1375,0,U,34476,999,62622,.87906E-3,.108E-4,0
COSMOS 2251 DEB,1993-036TW,2021-10-01T19:41:18.231360,14.45088975,.0091373,73.9816,75.9679,261.0419,218.1436,0,U,34477,999,66414,.18141E-3,.637E-5,0
COSMOS 2251 DEB,1993-036TX,2021-10-01T22:37:27.865632,14.51297574,.0097009,74.0615,84.4896,337.7547,184.4937,0,U,34478,999,66553,.31064E-3,.1284E-4,0
COSMOS 2251 DEB,1993-036UA,2021-10-01T13:00:16.182144,14.25880594,.0074874,73.9818,323.6016,122.9881,307.6796,0,U,34481,999,65556,.89942E-4,.195E-5,0
COSMOS 2251 DEB,1993-036UB,2021-10-01T21:38:40.856064,14.39704295,.0077175,74.0502,219.3398,301.9235,113.5805,0,U,34482,999,65975,.42797E-3,.136E-4,0
COSMOS 2251 DEB,1993-036UC,2021-10-01T23:09:11.380320,14.67741000,.0021189,74.0209,259.9406,58.6395,301.6845,0,U,34542,999,66882,.65469E-3,.3713E-4,0
COSMOS 2251 DEB,1993-036UE,2021-10-01T18:00:36.207648,13.51757296,.0392561,73.9182,158.4779,110.1282,311.6038,0,U,34544,999,62149,.31584E-3,.316E-5,0
COSMOS 2251 DEB,1993-036UF,2021-10-01T16:35:39.012000,14.62508103,.0014036,74.0374,0.6625,74.6498,285.6218,0,U,34545,999,66692,.70558E-3,.3554E-4,0
COSMOS 2251 DEB,1993-036UG,2021-10-02T01:37:43.823712,14.37019736,.0026044,74.0358,202.6733,290.5617,82.7467,0,U,34546,999,66004,.16985E-3,.479E-5,0
COSMOS 2251 DEB,1993-036UH,2021-10-01T14:55:42.314592,14.45920437,.0036298,74.0381,122.8662,222.4021,137.4332,0,U,34547,999,66224,.28173E-3,.983E-5,0
COSMOS 2251 DEB,1993-036UL,2021-10-01T09:19:31.136448,14.30624531,.0169539,73.9944,37.5475,209.2277,149.9308,0,U,34550,999,65162,.13946E-2,.4235E-4,0
COSMOS 2251 DEB,1993-036UN,2021-10-01T21:10:01.342272,14.49399930,.0033468,74.0320,134.5767,196.0722,177.1053,0,U,34552,999,66074,.5217E-3,.1982E-4,0
COSMOS 2251 DEB,1993-036UP,2021-10-01T19:56:43.050048,14.40599851,.0028101,74.0319,177.1841,265.0415,158.6005,0,U,34553,999,65983,.21862E-3,.673E-5,0
COSMOS 2251 DEB,1993-036UQ,2021-10-01T21:58:05.941920,14.34068156,.0026078,74.0391,230.5864,308.7887,114.8362,0,U,34554,999,65759,.81425E-4,.202E-5,0
COSMOS 2251 DEB,1993-036UR,2021-10-01T21:48:14.688576,14.53970320,.0023332,74.0269,78.6656,150.1779,330.5080,0,U,34555,999,66253,.71377E-3,.299E-4,0
COSMOS 2251 DEB,1993-036US,2021-10-01T17:46:04.391904,14.44387128,.0023646,74.0304,150.5495,226.0959,206.2808,0,U,34556,999,66027,.32927E-3,.1112E-4,0
COSMOS 2251 DEB,1993-036UW,2021-10-01T19:14:35.430144,14.43322311,.0029933,74.0275,157.4789,248.7911,189.6949,0,U,34560,999,65985,.3324E-3,.11E-4,0
COSMOS 2251 DEB,1993-036UX,2021-10-01T18:26:45.496032,14.56385825,.0038932,74.0347,31.5401,141.3274,219.0690,0,U,34561,999,66418,.55539E-3,.2461E-4,0
COSMOS 2251 DEB,1993-036UZ,2021-10-01T18:45:51.998976,14.39617109,.0015812,74.0411,166.1239,275.8027,149.2156,0,U,34563,999,66096,.13723E-3,.403E-5,0
COSMOS 2251 DEB,1993-036VA,2021-10-01T20:16:43.211712,14.37115352,.0020691,74.0355,184.0443,302.4810,119.0389,0,U,34564,999,65964,.65321E-4,.168E-5,0
COSMOS 2251 DEB,1993-036VD,2021-10-01T19:25:54.075360,14.21896665,.0075212,74.0445,29.9826,112.0524,10.1743,0,U,34567,999,65323,.57321E-4,.105E-5,0
COSMOS 2251 DEB,1993-036VF,2021-10-01T21:39:00.918144,14.18352110,.0169993,73.9936,72.3049,248.4054,236.7102,0,U,34569,999,65196,.20188E-3,.453E-5,0
COSMOS 2251 DEB,1993-036VG,2021-10-01T23:36:31.889952,13.95502892,.0199249,73.9644,352.4517,196.8155,339.2860,0,U,34570,999,64228,.30266E-3,.461E-5,0
COSMOS 2251 DEB,1993-036VH,2021-10-01T11:01:15.018240,14.22787388,.0103327,74.0488,98.1674,148.1154,212.6304,0,U,34571,999,65344,.6418E-3,.1496E-4,0
COSMOS 2251 DEB,1993-036VJ,2021-10-01T14:47:26.389824,14.25153040,.0098554,74.0204,45.0610,121.1608,254.8204,0,U,34572,999,65401,.58578E-3,.1422E-4,0
COSMOS 2251 DEB,1993-036VL,2021-10-01T17:15:22.064832,14.50205396,.0096902,74.0753,70.8765,137.0022,237.0400,0,U,34574,999,66443,.28426E-3,.1145E-4,0
COSMOS 2251 DEB,1993-036VN,2021-10-01T16:33:16.045920,14.43505048,.0009612,74.0383,127.3931,267.1391,159.3985,0,U,34576,999,66277,.1713E-3,.553E-5,0
COSMOS 2251 DEB,1993-036VP,2021-10-01T20:06:06.649344,14.60354336,.0030212,74.0361,307.9500,112.3952,248.0419,0,U,34577,999,66837,.32425E-3,.1548E-4,0
COSMOS 2251 DEB,1993-036VR,2021-10-01T19:01:10.979616,14.39025987,.003108,74.0573,179.8847,272.5713,144.1299,0,U,34579,999,66086,.12908E-3,.374E-5,0
COSMOS 2251 DEB,1993-036VU,2021-10-02T02:44:46.713984,14.35357880,.0056152,74.0228,219.8473,338.5146,21.3650,0,U,34582,999,65910,.20396E-3,.569E-5,0
COSMOS 2251 DEB,1993-036VX,2021-10-02T02:04:51.019104,14.70519278,.0010241,74.0254,268.3636,48.4447,311.7601,0,U,34585,999,66899,.86135E-3,.5203E-4,0
COSMOS 2251 DEB,1993-036WA,2021-10-01T22:25:37.557408,14.36186355,.0021931,74.0460,212.0104,284.4853,140.7278,0,U,34588,999,65910,.123E-3,.333E-5,0
COSMOS 2251 DEB,1993-036WB,2021-10-02T01:24:24.130368,13.82557790,.0258162,73.9247,138.6568,23.0435,127.2755,0,U,34589,999,63608,.16596E-3,.209E-5,0
COSMOS 2251 DEB,1993-036WC,2021-10-01T21:54:45.599328,14.52160508,.0071479,74.0452,334.6939,132.5768,41.6358,0,U,34590,999,66854,.35761E-4,.12E-5,0
COSMOS 2251 DEB,1993-036WE,2021-10-01T12:56:04.767648,14.14293379,.0157926,73.7376,7.8996,111.3500,263.7377,0,U,34609,999,65017,.15121E-3,.3E-5,0
COSMOS 2251 DEB,1993-036WF,2021-10-01T10:16:34.148928,13.96327335,.0205748,74.0277,42.2538,160.7429,200.1629,0,U,34610,999,64092,.73486E-3,.1187E-4,0
COSMOS 2251 DEB,1993-036WG,2021-10-01T19:40:17.684832,14.46792580,.0037292,74.0619,117.7174,198.3952,175.0074,0,U,34611,999,66099,.31332E-3,.1117E-4,0
COSMOS 2251 DEB,1993-036WJ,2021-10-01T17:51:44.423424,14.13673599,.0129332,73.9688,146.2171,312.0197,112.4301,0,U,34613,999,64725,.27553E-3,.537E-5,0
COSMOS 2251 DEB,1993-036WK,2021-10-02T02:33:20.132928,13.87982231,.0271737,73.8889,138.5275,69.1236,83.7042,0,U,34614,999,63405,.1221E-2,.1927E-4,0
COSMOS 2251 DEB,1993-036WL,2021-10-01T22:18:08.913312,13.49349007,.0403953,74.0057,225.3509,85.5091,334.0430,0,U,34615,999,62122,.70544E-3,.718E-5,0
COSMOS 2251 DEB,1993-036WM,2021-10-01T15:06:42.357888,14.96196563,.0020561,74.0185,228.4311,243.2458,291.7065,0,U,34616,999,66943,.31048E-2,.35297E-3,0
COSMOS 2251 DEB,1993-036WQ,2021-10-01T16:10:10.501824,14.59132098,.0101867,74.0465,249.8650,17.8280,342.6416,0,U,34619,999,66905,.80096E-4,.373E-5,0
COSMOS 2251 DEB,1993-036WR,2021-10-01T15:38:25.145088,14.21046489,.0125464,74.0657,127.6672,184.0657,175.9482,0,U,34620,999,64897,.51815E-3,.1193E-4,0
COSMOS 2251 DEB,1993-036WT,2021-10-01T10:06:24.134688,14.14195993,.0120691,74.0433,156.8260,245.2544,291.1963,0,U,34622,999,64736,.14109E-3,.263E-5,0
COSMOS 2251 DEB,1993-036WV,2021-10-01T15:08:11.228064,15.19414922,.0015201,73.9759,124.1640,164.7947,251.3512,0,U,34624,999,67457,.42371E-2,.91124E-3,0
COSMOS 2251 DEB,1993-036WX,2021-10-01T16:15:16.430400,14.54152786,.0038125,74.0611,9.5479,137.7390,336.0378,0,U,34626,999,66759,.23557E-3,.977E-5,0
COSMOS 2251 DEB,1993-036XA,2021-10-01T12:29:55.762656,14.96756740,.005991,73.7790,194.2571,258.1466,101.2995,0,U,34629,999,67893,.78091E-3,.9232E-4,0
COSMOS 2251 DEB,1993-036XF,2021-10-01T09:34:57.376416,14.49103857,.005085,74.0551,39.0229,176.2456,241.2953,0,U,34634,999,66532,.12584E-3,.458E-5,0
COSMOS 2251 DEB,1993-036XG,2021-10-01T21:03:14.151168,14.47947373,.0045656,74.0519,90.8851,189.8453,292.9237,0,U,34635,999,50922,.26913E-3,.984E-5,0
COSMOS 2251 DEB,1993-036XJ,2021-10-01T14:43:21.516672,14.46101546,.0065854,74.0521,103.6511,202.5513,229.1449,0,U,34637,999,66285,.20356E-3,.718E-5,0
COSMOS 2251 DEB,1993-036XK,2021-10-01T19:59:11.550048,14.56518506,.0011232,74.0452,47.9305,109.7123,10.3721,0,U,34638,999,66436,.65196E-3,.2876E-4,0
COSMOS 2251 DEB,1993-036XL,2021-10-01T23:06:45.010080,14.53569968,.0044068,74.0327,87.5534,174.0648,343.0213,0,U,34639,999,66275,.71638E-3,.3003E-4,0
COSMOS 2251 DEB,1993-036XN,2021-10-01T18:04:50.031840,14.39424926,.001992,73.8416,87.2056,307.9599,64.6537,0,U,34641,999,66126,.22132E-3,.663E-5,0
COSMOS 2251 DEB,1993-036XP,2021-10-01T17:59:31.068096,13.90733515,.0225497,74.0056,93.3499,249.2641,122.7727,0,U,34642,999,63931,.41292E-3,.608E-5,0
COSMOS 2251 DEB,1993-036XR,2021-10-01T21:39:12.944160,14.44058595,.0021633,74.0345,142.4427,235.8844,137.0329,0,U,34671,999,66050,.26285E-3,.875E-5,0
COSMOS 2251 DEB,1993-036XS,2021-10-01T15:23:26.132352,14.33424079,.0026601,74.0349,233.9360,319.0177,216.3786,0,U,34672,999,43192,.81882E-4,.201E-5,0
COSMOS 2251 DEB,1993-036XU,2021-10-02T00:48:59.046336,14.62440605,.0114277,73.9803,277.3699,242.2858,116.6679,0,U,34674,999,66751,.365E-3,.1995E-4,0
COSMOS 2251 DEB,1993-036XV,2021-10-01T19:21:41.727744,14.53747491,.0032143,74.0334,78.0485,164.4618,195.7539,0,U,34675,999,66290,.23153E-3,.949E-5,0
COSMOS 2251 DEB,1993-036XY,2021-10-01T18:10:22.632096,14.29721490,.0026154,74.0348,271.7476,330.6201,203.8076,0,U,34678,999,65468,.17069E-4,.18E-6,0
COSMOS 2251 DEB,1993-036XZ,2021-10-01T06:13:40.814688,14.70772144,.0042441,74.0087,228.1572,6.9379,353.2370,0,U,34679,999,66987,.79475E-3,.4889E-4,0
COSMOS 2251 DEB,1993-036YA,2021-10-01T21:02:21.619968,14.44510528,.0011497,74.0475,128.3509,234.4288,138.2576,0,U,34680,999,66104,.21897E-3,.73E-5,0
COSMOS 2251 DEB,1993-036YB,2021-10-01T16:37:38.728704,14.56247487,.0040792,74.0762,355.7748,101.3794,21.1056,0,U,34681,999,66812,.23157E-3,.1007E-4,0
COSMOS 2251 DEB,1993-036YC,2021-10-01T13:59:05.877024,14.46649609,.0023131,74.0421,86.6797,237.4579,187.4293,0,U,34682,999,66444,.18313E-3,.636E-5,0
COSMOS 2251 DEB,1993-036YD,2021-10-01T21:49:39.514368,14.46105413,.0027478,74.0339,103.9340,231.2804,252.6871,0,U,34683,999,66089,.2293E-3,.795E-5,0
COSMOS 2251 DEB,1993-036YF,2021-10-01T16:24:33.285312,14.42910147,.0019608,74.0343,140.3577,254.8293,161.4863,0,U,34685,999,66337,.25075E-3,.813E-5,0
COSMOS 2251 DEB,1993-036YH,2021-10-02T01:56:14.154432,15.00301183,.0085455,73.9241,178.0413,46.1429,17.5856,0,U,34687,999,68314,.61436E-3,.8287E-4,0
COSMOS 2251 DEB,1993-036YK,2021-10-01T12:40:58.100736,13.81292370,.029321,74.0978,306.9261,23.2413,125.0455,0,U,34689,999,63037,.92279E-3,.1336E-4,0
COSMOS 2251 DEB,1993-036YP,2021-10-01T17:36:20.520576,13.88463413,.0239133,73.9236,82.8185,327.1924,43.9598,0,U,34721,999,63823,.44427E-3,.644E-5,0
COSMOS 2251 DEB,1993-036YQ,2021-10-02T00:02:59.584128,14.06610172,.0177859,73.8907,172.8912,37.2488,337.0748,0,U,34722,999,64660,.1168E-3,.199E-5,0
COSMOS 2251 DEB,1993-036YR,2021-10-01T18:17:16.997856,15.31047775,.0052949,73.9626,279.7856,16.3094,343.9796,0,U,34723,999,67591,.2839E-2,.89947E-3,0
COSMOS 2251 DEB,1993-036YS,2021-09-30T21:38:19.955040,14.04538215,.0230474,74.0520,90.1545,201.3305,157.8108,0,U,34724,999,63645,.26029E-2,.5247E-4,0
COSMOS 2251 DEB,1993-036YT,2021-10-01T16:22:41.882016,14.68383915,.0033339,74.2038,141.8240,337.1889,22.7798,0,U,34725,999,66458,.1613E-2,.9387E-4,0
COSMOS 2251 DEB,1993-036YU,2021-10-01T23:41:23.486496,14.50982345,.0049483,74.0325,5.5917,177.9271,182.2105,0,U,34726,999,66242,.11711E-3,.441E-5,0
COSMOS 2251 DEB,1993-036YW,2021-10-01T18:57:50.289696,14.56210183,.0052871,74.0224,307.4020,130.0936,230.4881,0,U,34728,999,66403,.11318E-3,.48E-5,0
COSMOS 2251 DEB,1993-036YX,2021-10-01T20:04:10.602048,14.50852951,.0027938,74.0294,51.8509,193.2156,291.0557,0,U,34729,999,66066,.34044E-3,.1321E-4,0
COSMOS 2251 DEB,1993-036ZA,2021-10-01T10:45:29.479104,14.45134885,.0041765,74.0435,72.2830,246.7194,144.4506,0,U,34732,999,65981,.41267E-4,.118E-5,0
COSMOS 2251 DEB,1993-036ZD,2021-10-01T13:57:56.254176,14.75907971,.0053417,74.0324,233.9727,324.2436,35.5164,0,U,34735,999,66917,.13385E-2,.9392E-4,0
COSMOS 2251 DEB,1993-036ZE,2021-10-01T22:08:51.321408,14.48045731,.0017939,74.0333,120.4545,192.7746,278.3337,0,U,34736,999,65958,.34292E-3,.125E-4,0
COSMOS 2251 DEB,1993-036ZF,2021-10-01T19:01:16.027104,14.65200456,.0027294,74.0378,31.9559,5.5379,111.0437,0,U,34737,999,66271,.12514E-2,.6748E-4,0
COSMOS 2251 DEB,1993-036ZG,2021-10-01T20:38:14.747424,14.41727682,.0050532,74.0158,115.1845,271.3383,99.7964,0,U,34738,999,65740,.86061E-4,.257E-5,0
COSMOS 2251 DEB,1993-036ZH,2021-10-02T01:28:49.469088,14.79299446,.0056079,74.0257,134.5972,252.7901,259.9575,0,U,34739,999,67362,.47105E-3,.3564E-4,0
COSMOS 2251 DEB,1993-036ZK,2021-10-01T13:25:37.211808,15.10651352,.0079034,73.9798,318.9387,75.1943,285.7987,0,U,34741,999,67837,.10282E-2,.18334E-3,0
COSMOS 2251 DEB,1993-036ZN,2021-10-01T21:26:19.946688,14.72202707,.00374,74.0094,215.8611,358.9666,56.8686,0,U,34744,999,66889,.8842E-3,.5609E-4,0
COSMOS 2251 DEB,1993-036ZP,2021-10-01T19:06:10.889568,15.01869414,.0009551,74.0164,56.1365,203.3751,156.7004,0,U,34745,999,67484,.2162E-2,.28345E-3,0
COSMOS 2251 DEB,1993-036ZQ,2021-10-01T13:11:03.440832,14.66604209,.0019978,74.0267,307.4182,52.4026,99.4439,0,U,34746,999,66898,.6029E-3,.3329E-4,0
COSMOS 2251 DEB,1993-036ZR,2021-10-01T20:16:05.095488,14.95290675,.00437,73.9869,318.2201,146.4196,213.9772,0,U,34747,999,67800,.49682E-3,.5542E-4,0
COSMOS 2251 DEB,1993-036ZU,2021-10-01T20:16:07.144896,14.43429923,.0054485,74.1179,186.1724,196.1717,240.8959,0,U,34750,999,66015,.23695E-3,.788E-5,0
COSMOS 2251 DEB,1993-036ZV,2021-10-01T03:12:28.355328,14.48195046,.0039004,74.0061,155.0880,211.8825,301.2596,0,U,34751,999,66057,.59772E-3,.2223E-4,0
COSMOS 2251 DEB,1993-036ZW,2021-10-01T21:38:16.793664,14.69522535,.0089352,74.0220,141.4675,302.2752,56.9784,0,U,34752,999,67179,.13598E-3,.821E-5,0
COSMOS 2251 DEB,1993-036ZY,2021-10-01T19:29:57.914304,14.37504771,.0031534,74.0330,174.8319,304.3576,124.3115,0,U,34754,999,66088,.6038E-4,.155E-5,0
COSMOS 2251 DEB,1993-036ZZ,2021-10-01T14:27:27.939744,13.46802829,.0419238,73.9267,224.3520,169.0161,5.9415,0,U,34755,999,61860,.21692E-3,.204E-5,0
COSMOS 2251 DEB,1993-036AAA,2021-10-01T18:28:50.750976,13.61482717,.0359912,74.0042,90.7699,286.9134,69.2816,0,U,34756,999,62522,.38459E-3,.428E-5,0
COSMOS 2251 DEB,1993-036AAC,2021-10-01T20:57:19.813536,13.53252156,.040121,74.1070,235.2453,350.5816,8.7919,0,U,34758,999,62143,.5358E-3,.576E-5,0
COSMOS 2251 DEB,1993-036AAD,2021-10-01T09:14:32.677152,14.74073232,.0020693,74.0174,316.3477,351.0405,9.0396,0,U,34759,999,67003,.12177E-2,.8022E-4,0
COSMOS 2251 DEB,1993-036AAE,2021-10-01T21:07:59.395584,14.14938958,.0103143,74.0647,145.3840,212.3458,162.2853,0,U,34760,999,64979,.18394E-3,.349E-5,0
COSMOS 2251 DEB,1993-036AAF,2021-10-01T17:36:58.756896,14.30711704,.0044448,74.0291,287.1757,331.9061,27.9690,0,U,34761,999,65681,.18759E-3,.47E-5,0
COSMOS 2251 DEB,1993-036AAH,2021-10-01T21:42:54.803808,14.56000178,.0054009,74.1736,252.9051,104.2145,282.4451,0,U,34763,999,66243,.14907E-2,.6668E-4,0
COSMOS 2251 DEB,1993-036AAM,2021-10-01T15:25:59.593440,14.51459214,.0058761,74.0116,351.6025,174.5249,185.6568,0,U,34784,999,66237,.12212E-3,.469E-5,0
COSMOS 2251 DEB,1993-036AAQ,2021-10-01T09:30:37.684800,14.71296007,.0012686,74.0155,260.6012,42.9752,317.2408,0,U,34787,999,66003,.97924E-3,.603E-4,0
COSMOS 2251 DEB,1993-036AAR,2021-10-01T16:14:40.375680,14.90014169,.0136436,73.9909,240.6556,31.2717,142.4932,0,U,34788,999,68328,.29641E-3,.3369E-4,0
COSMOS 2251 DEB,1993-036AAS,2021-10-01T22:07:43.080096,14.32143291,.0101882,74.2055,119.2926,353.0759,70.5458,0,U,34789,999,65171,.10114E-2,.2858E-4,0
COSMOS 2251 DEB,1993-036AAT,2021-10-01T15:03:59.869728,14.18136803,.0108922,74.0542,106.2858,179.9646,248.2640,0,U,34790,999,64800,.18208E-3,.372E-5,0
COSMOS 2251 DEB,1993-036AAU,2021-10-01T15:24:21.741984,14.87503015,.0045549,74.0209,41.0684,209.4541,150.4072,0,U,34791,999,67744,.84147E-3,.7748E-4,0
COSMOS 2251 DEB,1993-036AAV,2021-10-01T19:46:59.551104,14.41537900,.0017382,74.0253,156.2512,255.7167,184.4876,0,U,34792,999,65479,.20427E-3,.638E-5,0
COSMOS 2251 DEB,1993-036AAW,2021-10-01T20:00:45.327744,14.35286279,.0053876,74.0055,193.0047,347.3456,68.4864,0,U,34793,999,65317,.7914E-4,.204E-5,0
COSMOS 2251 DEB,1993-036AAZ,2021-10-01T20:19:43.269312,14.38806815,.0117739,74.0368,181.7643,300.1834,124.4046,0,U,34796,999,65923,.15813E-3,.498E-5,0
COSMOS 2251 DEB,1993-036ABA,2021-10-01T07:33:43.776000,14.24904155,.0092449,73.9860,24.4636,123.4563,237.5465,0,U,34797,999,65472,.44231E-3,.1055E-4,0
COSMOS 2251 DEB,1993-036ABC,2021-10-01T08:52:36.059520,13.36177070,.0501078,73.9337,42.4491,359.9420,0.1537,0,U,34813,999,61087,.73604E-3,.755E-5,0
COSMOS 2251 DEB,1993-036ABD,2021-10-01T17:51:25.394688,14.28031811,.0059448,73.8961,262.9394,105.3657,69.0121,0,U,34814,999,65397,.25187E-3,.611E-5,0
COSMOS 2251 DEB,1993-036ABE,2021-10-01T20:09:27.774720,14.58867264,.0080524,74.0463,313.0409,58.2427,302.6552,0,U,34815,999,66166,.17388E-3,.82E-5,0
COSMOS 2251 DEB,1993-036ABF,2021-10-01T19:15:48.631680,13.54567154,.0387334,73.8861,114.9119,93.5827,285.4889,0,U,34816,999,62003,.31326E-3,.327E-5,0
COSMOS 2251 DEB,1993-036ABH,2021-10-01T22:48:37.260000,14.33934859,.0026707,74.0366,226.8931,316.3183,110.0953,0,U,34818,999,65398,.79612E-4,.197E-5,0
COSMOS 2251 DEB,1993-036ABJ,2021-10-01T22:17:58.204896,14.43171636,.0025108,74.0256,146.0733,246.9743,124.9966,0,U,34819,999,66003,.27782E-3,.91E-5,0
COSMOS 2251 DEB,1993-036ABM,2021-10-01T07:20:49.619904,14.90555280,.0014715,74.0106,126.8270,254.1549,105.8011,0,U,34822,999,66779,.11388E-2,.11139E-3,0
COSMOS 2251 DEB,1993-036ABN,2021-10-01T18:57:04.470048,14.44828362,.0180083,74.0419,95.3862,204.3737,154.8829,0,U,34823,999,66182,.15096E-3,.608E-5,0
COSMOS 2251 DEB,1993-036ABP,2021-10-01T21:31:35.346432,14.41778011,.0023568,74.0254,117.8300,291.9420,67.9231,0,U,34845,999,65350,.71736E-4,.208E-5,0
COSMOS 2251 DEB,1993-036ABQ,2021-10-01T22:38:25.217088,14.36569918,.0032751,74.0355,217.3068,298.3270,61.4581,0,U,34846,999,65330,.20397E-3,.577E-5,0
COSMOS 2251 DEB,1993-036ABR,2021-10-01T17:53:58.477344,14.90490173,.0111386,74.0428,273.2102,17.1313,343.3579,0,U,34847,999,45058,.27332E-3,.2961E-4,0
COSMOS 2251 DEB,1993-036ABU,2021-10-01T19:43:11.228736,14.68852210,.0049608,74.0103,298.3060,50.0067,124.2403,0,U,34850,999,66406,.8317E-3,.4922E-4,0
COSMOS 2251 DEB,1993-036ABW,2021-10-01T12:29:07.109088,14.35414555,.0017611,74.0344,198.3738,314.8144,45.1576,0,U,34852,999,65525,.28242E-4,.55E-6,0
COSMOS 2251 DEB,1993-036ABX,2021-10-01T17:28:42.790656,14.81331166,.0047199,74.0700,180.6388,231.9663,127.7250,0,U,34853,999,66836,.82959E-3,.6574E-4,0
COSMOS 2251 DEB,1993-036ABY,2021-10-01T14:04:09.935904,14.61566965,.008439,74.0349,238.2403,19.5331,340.9034,0,U,34854,999,49398,.19495E-3,.986E-5,0
COSMOS 2251 DEB,1993-036ACA,2021-10-01T14:43:53.010336,14.64664149,.0075871,74.0137,217.4574,14.0636,158.4185,0,U,34856,999,66472,.32346E-3,.1761E-4,0
COSMOS 2251 DEB,1993-036ACB,2021-10-01T19:57:45.919008,14.44497091,.0084073,74.0196,107.9261,245.4539,126.8234,0,U,34857,999,65685,.18265E-3,.629E-5,0
COSMOS 2251 DEB,1993-036ACD,2021-10-01T20:41:06.724032,14.52344139,.0007473,74.0392,65.3988,210.9010,273.0698,0,U,34859,999,65856,.52824E-3,.2123E-4,0
COSMOS 2251 DEB,1993-036ACE,2021-10-01T15:57:06.399360,14.62694837,.0022552,74.0275,355.4276,92.1822,268.1927,0,U,34860,999,66080,.78625E-3,.399E-4,0
COSMOS 2251 DEB,1993-036ACF,2021-10-01T20:05:08.464128,14.48217155,.0027303,74.0316,117.4172,196.8943,176.1750,0,U,34861,999,65658,.46195E-3,.1704E-4,0
COSMOS 2251 DEB,1993-036ACL,2021-10-01T10:31:26.330016,14.77440597,.0029701,74.0010,335.3319,22.8643,337.3846,0,U,34873,999,66622,.14979E-2,.10729E-3,0
COSMOS 2251 DEB,1993-036ACM,2021-10-01T21:43:15.329856,14.27421516,.0060633,74.0426,343.7844,20.0756,95.8259,0,U,34874,999,65120,.1986E-3,.471E-5,0
COSMOS 2251 DEB,1993-036ACN,2021-10-01T20:13:21.808128,14.42296266,.0017928,74.0462,131.1799,274.0997,98.6720,0,U,34875,999,65616,.11091E-3,.34E-5,0
COSMOS 2251 DEB,1993-036ACQ,2021-10-01T20:21:45.716256,15.10764982,.0080222,73.9376,68.0468,307.3057,52.0840,0,U,34877,999,68216,.46769E-3,.8343E-4,0
COSMOS 2251 DEB,1993-036ACR,2021-10-01T19:42:05.057568,13.40903912,.0448222,73.9659,311.4706,230.1861,249.3175,0,U,34878,999,61257,.32523E-3,.301E-5,0
COSMOS 2251 DEB,1993-036ACS,2021-09-30T02:08:41.586144,13.25072134,.0539322,73.9138,161.8737,153.4302,209.5552,0,U,34879,999,37932,.10222E-2,.953E-5,0
COSMOS 2251 DEB,1993-036ACV,2021-10-01T09:29:29.838336,14.57645628,.0086951,74.0464,266.0033,66.5296,294.4978,0,U,34882,999,66159,.55676E-4,.236E-5,0
COSMOS 2251 DEB,1993-036ACW,2021-10-02T01:08:56.801760,14.15112088,.0154889,74.2085,290.1833,190.4925,169.2976,0,U,34883,999,64742,.81555E-3,.1753E-4,0
COSMOS 2251 DEB,1993-036ACX,2021-10-02T00:45:30.174336,14.47898853,.0017066,74.0314,106.6054,202.0395,319.0931,0,U,34884,999,65429,.3737E-3,.136E-4,0
COSMOS 2251 DEB,1993-036ACY,2021-10-01T20:54:01.247328,14.41067989,.0019154,74.0373,158.8062,257.9613,181.0135,0,U,34885,999,65337,.1683E-3,.516E-5,0
COSMOS 2251 DEB,1993-036ACZ,2021-10-02T01:19:07.568544,14.76649901,.0104841,73.9752,35.7444,235.9148,123.2044,0,U,34886,999,66945,.25703E-3,.1928E-4,0
COSMOS 2251 DEB,1993-036ADC,2021-10-02T01:35:08.452320,14.47119689,.0021031,74.0207,129.4702,198.8982,317.3229,0,U,34907,999,65589,.42059E-3,.1511E-4,0
COSMOS 2251 DEB,1993-036ADD,2021-10-02T01:21:35.450784,14.30652709,.0047331,74.0590,301.1200,339.6241,49.1504,0,U,34908,999,65318,.16527E-3,.411E-5,0
COSMOS 2251 DEB,1993-036ADE,2021-09-30T10:21:01.581120,14.65110696,.0105426,74.0191,174.6399,334.9730,24.6346,0,U,34909,999,44309,.10071E-3,.551E-5,0
COSMOS 2251 DEB,1993-036ADF,2021-10-01T16:18:08.455392,13.34357174,.0481249,73.8784,352.6658,11.8896,139.0572,0,U,34910,999,61054,.13154E-3,.106E-5,0
COSMOS 2251 DEB,1993-036ADG,2021-10-01T18:02:48.926688,14.56295581,.0086827,74.0405,277.6444,73.1520,101.1042,0,U,34911,999,66252,.40951E-4,.16E-5,0
COSMOS 2251 DEB,1993-036ADH,2021-10-01T20:12:30.716352,14.73738057,.0063021,74.1646,216.0610,187.7898,172.2304,0,U,34912,999,66916,.30643E-3,.2033E-4,0
COSMOS 2251 DEB,1993-036ADJ,2021-10-01T14:23:20.374368,14.34001649,.0021806,74.0290,210.4076,329.6911,205.1569,0,U,34913,999,43207,.14573E-4,.14E-6,0
